meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,user,length
1.93606809282811,1.81714081141154,0.014056835012877,0.071340637157925,0.025674152082489,0.018969891859194,0.000452774281432,0.002237566641706,0.486209551416555,1.55223669344319,-1.07959638368226,0.777209894772943,-0.005728844334365,0.054685886552157,-0.014046865843041,0.026412126866373,0.600452763086547,1.5082490321583,-0.601693750065278,0.721088695529201,0.023518167124507,0.046850877521822,-0.004288105534354,0.050907480820261,0.211445799910873,1.87166499220593,1.56125668521729,2.25537189931829,-0.010850827774187,0.05562384391353,0.032697303179964,0.037307064842715,0.250248800766163,0.597314573683041,-1.63614839949356,2.79626566603179,0.000867401253985,0.02266334539614,-0.012585041691947,0.062906591969681,-0.200729408196162,0.172221912731375,-1.43604557356945,1.30258169815981,-0.001544670312902,0.013754896461216,-0.014424377982677,0.109076996158394,1,pattern-length-6
1.6270114927913,1.78811263006303,-0.040229505049315,0.076261735844931,0.022061551069234,0.01964552866527,-0.000741400953674,0.001164560280269,0.586210406570299,1.25491635548085,-0.673505976875836,1.0256195201485,0.003744199316947,0.078775653557616,-0.015966796436224,0.045122132511516,0.477309079365722,1.46861325019441,-0.328643221206348,0.342123029564048,0.009825963038639,0.033750983857612,-0.001983018612304,0.012790132656988,0.436717079770696,0.927558822122477,1.54743181369005,1.63865323386394,0.002247618620449,0.050434695634458,0.015652457492572,0.036316019270308,-0.168294397007713,0.625562276965977,-1.9447524549938,3.31913255441638,-0.00524724810341,0.023520714578556,-0.020188046601747,0.082227698711109,0.5447857800652,0.325852855379407,-2.43873517653521,0.05380341727891,0.024224954492906,0.006472347730688,-0.075021575478947,0.112821956672787,1,pattern-length-6
1.6270114927913,1.78811263006303,-0.040229505049315,0.076261735844931,0.022061551069234,0.01964552866527,-0.000741400953674,0.001164560280269,0.586210406570299,1.25491635548085,-0.673505976875836,1.0256195201485,0.003744199316947,0.078775653557616,-0.015966796436224,0.045122132511516,0.477309079365722,1.46861325019441,-0.328643221206348,0.342123029564048,0.009825963038639,0.033750983857612,-0.001983018612304,0.012790132656988,0.436717079770696,0.927558822122477,1.54743181369005,1.63865323386394,0.002247618620449,0.050434695634458,0.015652457492572,0.036316019270308,-0.168294397007713,0.625562276965977,-1.9447524549938,3.31913255441638,-0.00524724810341,0.023520714578556,-0.020188046601747,0.082227698711109,0.5447857800652,0.325852855379407,-2.43873517653521,0.05380341727891,0.024224954492906,0.006472347730688,-0.075021575478947,0.112821956672787,1,pattern-length-6
2.25385756416117,1.17628616918479,0.061436012254467,0.211232016352698,0.009593210178187,0.022078081461342,0.00506941412914,0.010187965001948,0.207338601722649,1.5021907243602,-1.55843142477161,0.711959944859151,-0.005456532108436,0.079920718789216,-0.024433588412932,0.021836722187541,1.22334852575618,1.51492298018439,-0.534013203805828,0.635991209583564,0.016698041905734,0.024502649067881,-0.004829134064143,0.03992224521602,0.32056993562695,2.06341987126057,1.45989940187723,1.65800292975202,-0.012597712258189,0.10745498554669,0.036219613168415,0.038249755624713,0.062573220428086,0.155060660691856,-2.04698082328339,2.54223651184001,0.001043744141223,0.010829657598504,-0.022372796487885,0.051877273853926,0.095219437404065,0.160879780561609,-1.77270599081153,1.03325099090483,0.002793850145468,0.005113305333397,-0.024184565704193,0.123937209441255,1,pattern-length-6
2.01296916215259,2.27235969087248,-0.257226334528293,0.376224459380733,0.028529073846459,0.031835237671023,-0.00545784272763,0.008409760406766,0.219501617758032,0.726864212393337,-0.396787153845802,1.16060875723522,-0.000594149026126,0.035407561905141,-0.008926683343579,0.023059811223542,0.865713977133739,1.47591571942831,-0.730433382452491,0.895317254314262,0.021256979774026,0.034832439136926,0.003489972154612,0.035365359963482,0.378351048661329,1.64743595425447,0.89847965391929,0.90247848059459,0.004844031589596,0.08361587499609,0.011376543317414,0.023333106451402,0.026422080567118,0.318041474189555,-1.83946070518858,2.62552145341031,6.92268827444138E-05,0.015092382761077,-0.01005062607389,0.06176459012835,0.071308234719669,0.519516831727875,-3.60853429457721,0.748868041369899,0.012901826746324,0.042873688898064,-0.121707763671875,0.084018647516759,1,pattern-length-6
1.38626862677984,0.537916982660565,-3.50531413964739,1.32838745670669,-0.004628488013294,0.021105229570679,-0.016044630951813,0.011764978950072,-0.060894527590373,0.725524296004124,-0.019425446038188,0.730220238958152,-0.002019478790753,0.013376410939975,0.00046164056288,0.023369564329587,0.443669400183983,1.16014581908207,0.373743742899178,0.735357850558208,0.006383277094855,0.019930744414528,0.004353463672666,0.010186882327631,0.20736819904883,0.248181265003003,0.979999735060115,1.43294193790654,0.002127512533856,0.015437347097239,0.009243582012382,0.031762701521485,-0.792878615812037,0.763601064009283,-0.59258364519595,1.16236839002213,-0.006493190881627,0.027254015312656,-0.002966808767879,0.046797187618117,-0.634311197771604,0.628714360431531,-0.283235292667019,0.07304082430765,-0.001810382759371,0.038739339609987,-0.001879484639789,0.007017761466446,2,pattern-length-6
1.45466359863743,0.614308550640338,-3.29716629061787,1.42936441003379,0.003219661009923,0.021484599170594,-0.01370282199664,0.034559182998032,-0.448393599993708,1.23064999398671,-0.148888871358313,0.618857140930547,-0.012656182522865,0.034943629262717,0.000765861518099,0.023563545865146,0.525409693046475,1.39425375591892,0.860658917622557,1.21210289450066,0.012750970358491,0.046830951561613,0.015682497363876,0.024486418619089,0.079141278264317,0.299560090631887,0.181030050519245,0.624225118532153,-0.000154065438432,0.011511779730046,0.000998268679132,0.014077345693167,-1.0170641762958,0.960570683209683,-0.469220931826332,1.79229989054519,-0.008445748053997,0.02437258283283,-0.009163654552971,0.044223719618407,-0.475676921863475,0.57354851880271,-0.556231025790998,0.207347904626273,0.003985156480346,0.024620057015648,-6.40364426944817E-05,0.01281614215299,2,pattern-length-6
1.63573834512748,0.894863667874323,-3.78901985222856,1.68619243232921,0.013762505938587,0.010692907649783,-0.018644534900617,0.020503079299695,-0.605433272264549,1.29981638892098,-0.31312236869341,0.708982185259657,-0.015461372609437,0.048366624047791,0.000142022013193,0.043376082781871,0.41887197925677,1.66188139619755,0.736503812486707,1.02837679959955,0.010046751395768,0.056695977813052,0.011802151929093,0.01886012992178,0.261019739875181,0.486411366947885,0.691984089938077,0.708598625757097,-0.000625560471561,0.025886208311277,0.010192922009235,0.041733006272077,-0.71517819219307,0.900623624417952,-0.517804205311386,2.47277020791527,-0.013018401762455,0.024027311385823,-0.024821446971072,0.051302907485141,-1.06952443619493,0.980048649469882,-0.516288133683871,0.356867944993718,-0.00296108939024,0.054245223151461,-0.000823784484625,0.029728024287944,2,pattern-length-6
1.24106405499878,0.591984234631323,-3.42685719014168,1.4919310576992,0.003241465843837,0.01324621547798,-0.012306172833926,0.013472311779524,-0.615019022079713,1.53940214106063,-0.130322776971229,1.22112696894931,-0.015357205573237,0.032207468572227,0.005427823936127,0.03817088087828,0.587018265915899,1.65017269407998,0.581742115742288,0.934479896469124,0.009241726856007,0.04622076674026,0.01239340588862,0.022986051087156,0.308432186351103,0.686513775685446,1.00794978376945,1.1852282375826,0.000312487762107,0.037249133616231,0.014338693599351,0.053342051439352,-0.569446094533339,1.01172705981508,-0.411269896808155,1.64941970341478,-0.009937601575737,0.014303519259966,-0.011094675927064,0.035933118012977,-1.25419516061929,1.04904414195392,-0.712592122105708,0.850115887646849,-0.006352507416322,0.072882594820594,-0.003855924341189,0.064595883696555,2,pattern-length-6
1.84976904775582,0.603355946449697,-3.71996180271877,1.33519862959604,0.015103961141748,0.006602875449484,-0.029239170226829,0.017707857489385,-0.559225748099533,1.86647667202261,-0.312492669797411,1.1267809986834,-0.016534870801088,0.053502908847364,-0.000640652776452,0.06160929086951,1.32618527695336,2.45200812587525,0.870055348993957,1.03646272937378,0.022739196532557,0.074900909766957,0.017851959484183,0.026600564262916,0.277845694348703,0.582254663031293,1.02246208287547,1.35574538619791,0.001993058680094,0.038386917569457,0.01881342143608,0.064270089646221,-0.910237925514666,1.44673759257144,-0.711820811754212,2.15617994641124,-0.025367820853104,0.043660988152678,-0.020569892072711,0.084500845222672,-0.962809819052392,0.787343927478331,-0.905880321155895,0.691348160170135,0.003389163343946,0.033055320131757,0.003012406448037,0.028757699086529,2,pattern-length-6
