meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,user,length
-0.880540966775116,0.607375713265289,1.00587489671531,0.70925169503336,-0.001398036328497,0.012160554613211,0.001442546584833,0.013418640163114,0,0,0.253558571954866,0.382935890418998,-0.618332938760891,0.644101404903031,0.00084891819463,0.006486853041958,-0.000291681327998,0.007904150003424,0,0,-0.222268662488837,0.333592163591648,0.178174290255257,0.421933550242538,-0.000650661473004,0.004201150193941,0.000922986542189,0.0065432959802,0,0,0.148067007897797,0.523891770236352,0.406494076706722,0.36023271893146,0.000510773232838,0.006589788001033,0.001839205530101,0.007018161074631,0,0,-0.576550309768573,0.725866975072923,0.116515786173327,0.27487323122415,-0.001103955683252,0.009637682873275,8.4825741835893E-06,0.01218829126342,0,0,-0.315756523318457,0.376540313733693,-0.024406714513275,0.033043007667116,0.001282583364742,0.009092145164611,2.42583602130629E-05,0.001591486391176,0,0,4,pattern-length-6
-0.676533863967182,0.382593934001751,0.739413038179904,0.396757549079024,-0.000976501127354,0.006648119948551,0.001437046415061,0.006081401938959,0,0,0.204675250412235,0.366275505772149,-0.4265997417699,0.564569133819322,0.000625608481982,0.004571125074243,-0.000908400797832,0.006735873144414,0,0,-0.269842143136561,0.391957661831646,0.182624146447072,0.440822968080454,-0.000847140707947,0.004837366619134,0.000898774101592,0.006704618321612,0,0,0.143433793605525,0.431478561385373,0.339382503748231,0.281137164229963,0.000999144086471,0.004144788868509,0.000611101443927,0.004170830200396,0,0,-0.579561817792534,0.653415468527432,0.114671105001969,0.231949954313418,-0.000445073337469,0.008636139762422,0.000150506015404,0.007943753705404,0,0,-0.217124334627623,0.311651096649295,0.007771973846357,0.023102585672315,0.000728722952303,0.009158614155848,-3.44682708737595E-05,0.000891985075599,0,0,4,pattern-length-6
-0.59337365200217,0.45186291970982,0.642710609965354,0.451830832555078,0.000611216561496,0.00761942894662,-0.000565724238956,0.008128249936066,0,0,0.126772765973687,0.279158520300994,-0.351806177589851,0.499757290555199,0.000606850115234,0.004355792676948,-0.001079425099175,0.006669589421077,0,0,-0.185792709333455,0.335217641164873,0.146994344217577,0.411019716356011,-0.000141304159367,0.005760095942604,9.48076975029207E-05,0.007930206223059,0,0,0.16391095215423,0.536199594094743,0.453202653700404,0.392908005068011,0.001182504640235,0.004306883476613,0.001645761049636,0.004842290074723,0,0,-0.474786986828362,0.57933315861082,0.091262040168688,0.186276201964802,0.000106359670413,0.010155683897737,9.54797460870891E-05,0.008690052926272,0,0,-0.312516444324992,0.2563779317102,-0.004142852542295,0.041313036662679,0.000425543450613,0.005977522503894,0.000431720930813,0.001517267426922,0,0,4,pattern-length-6
-0.625451997966835,0.308441219921546,0.626202976973815,0.317999708965954,-0.000731992642423,0.004678760497447,0.001389062176644,0.005537256305147,0,0,0.199769194566905,0.364556010694691,-0.422269755105855,0.644617891519701,0.000627519565764,0.00670980447557,-0.000818454018523,0.01050415170751,0,0,-0.322996906859548,0.583495863026977,0.205237855052124,0.653081514357246,-0.001968826397626,0.01015859512943,0.001312478256969,0.011854330049728,0,0,0.221750883614499,0.611771938645587,0.429518687878718,0.277510806943099,0.001943393033869,0.007577650648888,0.000808213267666,0.006171443735117,0,0,-0.626946869916352,0.745427229846412,0.108032223659574,0.264153804958693,-0.000504051488967,0.007461621329063,0.000539164704739,0.008615931412789,0,0,-0.291329288914193,0.275844272913081,-0.08187400475788,0.35672460944737,0.001317556370574,0.007217077240804,-0.002353487330116,0.006296979838432,0,0,4,pattern-length-6
-0.872650443584066,0.450081902799025,0.776776180793012,0.381959541962759,-0.001362710444628,0.007837967503673,0.001636729127447,0.006311363935205,0,0,0.168290927448375,0.355221249788439,-0.374882177164777,0.512907160950919,-3.67160784741444E-05,0.00577330986412,-0.000134402818644,0.006267555036195,0,0,-0.244534456323604,0.423171796389837,0.15758993898554,0.513284251949913,-0.000980463259448,0.005977589505046,0.00128201868829,0.006178869145336,0,0,0.143123484007326,0.490244840575172,0.409284563601275,0.276914460269457,0.000691985413719,0.007066301187342,0.001028041924333,0.008648936613593,0,0,-0.509799794447343,0.721194100357144,0.126194388495306,0.219211531015578,-0.000711794837596,0.00934297001434,0.000230957012599,0.006923114769671,0,0,-0.253337957690219,0.239059314277031,0.024865560028079,0.035292579882874,-0.000147089960119,0.008968893634343,-0.000113562163665,0.002786997618505,0,0,4,pattern-length-6
0.549739524500751,0.469945554655711,1.19278144734429,0.815523869724961,0.000294131614852,0.009941316014877,0.000122727775703,0.015004441607802,1.45850072277846E-05,0.000158649719401,-0.318856572609872,0.629201320635661,0.152861215664029,0.415487614876656,-0.001783797776362,0.009382658754995,-0.000988826813825,0.007167632153574,-1.90820261372002E-05,0.000147061409907,0.254966381533596,0.757979410773554,-0.545564220416656,0.441799535877535,0.001910253423004,0.01266388136013,-0.001771959661895,0.010677592653044,1.74528005137901E-05,0.000128917624195,0.194273451262829,0.213114233411098,-0.464777488957823,0.539023511002608,-9.96501479686017E-05,0.009174213274038,-0.002220268022185,0.010614444262912,1.05728766594837E-05,0.000124457809731,0.306660193577757,0.426308722757904,0.635880941325098,1.28011075700009,0.000966856767339,0.007629108881945,0.001426300918957,0.017803224417929,6.86549958116424E-07,0.000183932809605,0.41751625958611,0.307797920999086,0.441997247583726,0.327657083942074,8.04821512690882E-05,0.014923242894255,7.35773965974167E-05,0.017896586738481,-0.000286848946274,0.001164177541311,19,pattern-length-6
0.179577669754527,0.140184815163416,0.383265843856712,0.338034977704288,0.000186766510279,0.003717240536131,0.000382758310374,0.005261135146969,4.62603584143132E-05,0.000368633843863,-0.525497479265144,1.42256872736828,0.271098780698803,0.636523914317713,-0.010010830121332,0.026312541458013,-0.003502414732911,0.019110010452953,-4.32525873601603E-05,0.000160223089106,0.363244415244178,1.63918557143141,-0.638056957508292,0.748084863715019,0.007693674199578,0.055248644448925,-0.006309769324688,0.020270946180927,5.2655330094535E-05,0.000144018511038,0.467812366570892,0.543366371367426,-1.34494342679292,0.586933239441906,-0.001201934668176,0.021617504316866,-0.004667730554696,0.023305920133479,8.43127896624167E-07,0.00013483301029,0.632339673883775,0.892908793368216,1.2104740002576,1.92922667073406,0.001977005915452,0.019543851857463,0.004321331590105,0.033128371169932,-8.10988850015051E-06,0.000245192134545,0.519164791130716,0.344676168214586,0.959001585859568,0.721503920903462,0.000531011303075,0.020216455849159,0.001266485295877,0.048014484448672,-0.000462873420111,0.00169292574654,19,pattern-length-6
0.439380861835023,0.557173555041049,0.941895678152446,0.901021943545721,0.000909521720303,0.010490942028201,0.001858181962485,0.017945023917517,1.20146090493483E-05,0.000156933437324,-0.662887012257295,1.23901239851201,0.441726859098946,1.08683892926057,-0.006432317486638,0.030733462044762,-0.002123497486664,0.036634410035628,-1.1213635112725E-05,0.000207317497395,0.473307274901601,1.3319956796643,-0.633261318864493,0.293794343194723,0.002259031355971,0.035644139167713,-0.002336221981014,0.016191253110808,2.63492805358121E-05,0.000132703336721,0.271860638786765,0.45541154638543,-1.75293351715686,0.651679364479275,-0.000818615773695,0.020298015692263,-0.007725955980734,0.035615825921235,1.63398646548683E-05,0.000142087020285,0.684985471239277,0.549734142136013,1.54215883741192,2.51441600912172,0.001697337503664,0.014186216522883,0.001908860542095,0.040049142991877,-9.61168906560131E-06,0.000325623106729,0.391175439576002,0.413170317647238,0.158857404979455,0.196413982435947,-0.000141844032911,0.024253769730073,-6.41576486281216E-05,0.013360461624292,-0.000126211299025,0.000713707029918,19,pattern-length-6
0.376962636498844,0.379136807323781,0.846827660354914,0.60263743879715,0.000686661426446,0.006627518341916,0.001681678297885,0.011951238819994,1.20904907907126E-05,0.000153670782685,-0.684492578693465,1.27106967754353,0.519196055293862,1.02121912419229,-0.007564862454593,0.02811363731552,-0.003446197931421,0.034633159952909,-4.00486968311609E-05,0.000165168425372,0.308303986003692,1.35025133317538,-0.660127105984883,0.728459810279663,0.003085197774422,0.031434412210501,-0.00218543659357,0.021059567107197,2.79612719693923E-05,9.79795201846612E-05,0.495981044395297,0.824682955349375,-1.58722187117034,0.34012336963566,-0.002418278657854,0.027466113653628,-0.00875984211694,0.021811298510667,-1.9223447523865E-06,0.000154213938513,0.734856270873281,0.907661759828506,1.46818756041614,2.35637526218436,0.001770371654526,0.020814759073476,0.002656892267393,0.04311481403254,-7.45737377335044E-06,0.000216421553565,0.443556063782935,0.414748086724874,0.344390240837546,0.372578649066346,-0.000171927789778,0.01926050940296,-0.000159941742577,0.019656575839738,-0.000251612616277,0.000928448650896,19,pattern-length-6
0.491619369562935,0.518077722003005,0.880923110897802,0.49057892481583,0.001707432993231,0.0104834615589,0.001938260668171,0.013118065302065,2.06777745217731E-05,0.000137846731186,-0.681674120897915,1.02405340082269,0.360291465718478,0.88522979265817,-0.005046347677051,0.022924045715267,-0.003307986761947,0.026714369478712,-5.50487541897412E-05,0.000146938711414,0.167197037903822,1.38137829793732,-0.708240532246371,1.09560661243623,0.010936154946267,0.039323859927298,-0.00837623525414,0.028691221439603,-9.44596849397036E-06,0.000197993769701,0.281386812995462,1.29102847645637,-1.13679585176356,0.656283857824165,-0.0019151504477,0.072549291051447,-0.003886160883524,0.032512593790171,0.000206170732375,0.00077154678397,0.795649870897645,0.816505622233145,1.35962568673836,2.33812453568467,0.001767899480587,0.020327313544528,0.003011093235232,0.037191286481996,7.45737566244288E-06,0.000264828403846,0.342789471468186,0.304408552497137,0.352998376530122,0.317949175526001,1.28315544308412E-05,0.013975679760369,-0.000150595119293,0.015007734061706,-0.000145486033058,0.000749631367469,19,pattern-length-6
