meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanPress,sdPress,user,length
-0.021968183481568,0.226717505309067,-1.32467124910255,0.965047487672233,0.002200052674521,0.009273452590425,-0.00486449144651,0.025115189907464,0,0,-0.86198861992319,0.774622410862658,-0.365547396258851,0.54597498291629,-0.010663431328742,0.011211071210685,-0.000782628285844,0.033402041143605,0,0,-0.58640846752537,0.404958830009661,0.077660319678035,0.092205351889072,-0.002621876550479,0.023770256802112,0.000500030086,0.005084834107963,0,0,-0.325278782707603,0.195088258671145,0.050772564367248,0.041647362325535,-0.001976843851269,0.015312534621197,0.000664076259064,0.001980399203486,0,0,4,pattern-length-4
-0.031091744095868,0.051084466076931,-0.711127030019421,0.365467121822754,0.000446918233022,0.001660722289159,-0.001976580711393,0.006483228579067,0,0,-0.40136049174989,0.348866520293739,-0.184505138324784,0.296483246890659,-0.001254565946103,0.003505518240409,0.000749269097437,0.005445195174187,0,0,-1.06939543023112,0.205156612241058,0.01760916843063,0.076594824140717,-0.005760638967161,0.011994797645614,0.000131953844304,0.002520138741888,0,0,-0.393244990690507,0.193387792875099,0.01489778474478,0.026668568284985,-0.001535617383318,0.015798525928925,-0.000129452976782,0.001179977715329,0,0,4,pattern-length-4
0.026503972742135,0.059661589050272,-0.517452367675685,0.259283211611398,0.000344402535976,0.001304894001558,-0.000286436661214,0.004320664411478,0,0,-0.484056968031649,0.454079954672464,-0.202918521294053,0.272209048708088,-0.002686792568051,0.005607909110092,-0.000211993331843,0.006704564827787,0,0,-0.916661357596313,0.224242677592879,-0.003222482174688,0.030865441734515,-0.002766540346678,0.007119913621583,-0.000329249954722,0.001359934440884,0,0,-0.392301922898454,0.278034643741874,0.023575043975776,0.060857423600147,-0.001341513786007,0.015990792314991,-5.89964263069595E-06,0.003290215264182,0,0,4,pattern-length-4
-0.024160113365822,0.116890739441518,-0.665349741146385,0.286737579466628,0.000605454592159,0.002988347436233,-0.001330795823758,0.005660652030057,0,0,-0.420569149568119,0.439721365228499,-0.211788241602793,0.161248024437222,-0.00205607078036,0.003923171446197,-0.000141052957227,0.00725331847187,0,0,-1.02137975536515,0.208076126781238,0.037676653932022,0.056059002551109,-0.003395464724212,0.01334770138467,-4.13620908552135E-05,0.00258171966809,0,0,-0.437325539648427,0.268461502076758,0.037691555601178,0.03947916463175,-0.001497959377853,0.016603405096746,6.03951819701239E-05,0.001835372037122,0,0,4,pattern-length-4
-0.009875663036544,0.035245601014204,-0.810993303943799,0.440694377830704,0.000340030703045,0.002320781917696,-0.002011101492561,0.010001471945114,0,0,-0.465716856686189,0.370506895487099,-0.262553932218652,0.297461145696077,-0.002723087320767,0.003155306754588,-0.0006184757932,0.014042397589493,0,0,-0.987214119767669,0.171564476377988,0.124188688106746,0.062802979721086,-0.003603365787392,0.01808534419924,0.000385115921061,0.00195925799052,0,0,-0.305288134006024,0.216468570492276,0.045717379394294,0.031556721293444,-0.001014674134765,0.011039936978683,9.82108029991066E-05,0.001345742373897,0,0,4,pattern-length-4
-0.054361389282553,0.075220516049714,-0.927306312928225,0.780873896986166,-0.00015239426459,0.004531137369765,-0.003641651275961,0.016285988172675,7.1190870079966E-05,0.000145588387153,0.645230990765141,0.97651851967959,-0.31488940669041,0.624356214861861,0.004441253268595,0.016208446519583,0.001130826800477,0.018420872884967,2.35486337367226E-05,0.000113932366697,1.0599052377416,0.165905120915625,0.085680051087254,0.141721728579421,0.002047762262843,0.018783860434572,0.000308923084177,0.006058859049731,-5.54520417662228E-07,0.000116593584861,0.547201268813189,0.214083118180401,0.05761796539905,0.054878092663272,0.001448312405209,0.015585779585136,1.56244192156413E-05,0.00465450464761,-0.000323913918406,0.000922880782084,19,pattern-length-4
0.288652670329513,0.280313964574086,-1.0031476085542,0.971272219596522,0.000343178128955,0.007706258667619,-0.001751390707947,0.017991566517827,0.000278923822761,0.000807587166427,0.383410443359459,0.842646339567973,-0.299935430899854,0.176051918880486,0.002938380564287,0.010549584579287,-0.000162328767826,0.007311182133314,1.07293252905808E-05,0.000172382555592,1.80851783004462,0.506854333757488,0.304723702225031,0.252097824271452,0.003624999179422,0.03893141228358,0.001489557664425,0.007336565898821,3.26797366142273E-05,0.000150470824495,0.686372477565532,0.275490330800785,0.207651985282854,0.103329958166087,0.000767098376414,0.016725490406679,0.000386835608523,0.007678194632048,-0.000285806493123,0.000964228343352,19,pattern-length-4
0.127154920615402,0.134239084579572,-1.54918150808297,1.3426827526185,0.001854299570862,0.008961330570197,-0.019626683429863,0.018472446845298,0.000107713655044,0.000136058726094,0.404367014611056,0.943733452766192,-0.390361990483162,0.634306910997886,0.00530347223804,0.012877625763209,-0.000229100891803,0.027900358497297,1.39934858339468E-05,0.000100483949514,1.87368913538316,0.524277439750579,0.504802449544271,0.074586037053646,0.004685315623828,0.051693187010143,0.001988367060889,0.008825770495154,3.17185678902794E-05,0.000120896206669,0.443051905413858,0.389949191484123,0.110145793241613,0.11143321422027,4.19427870970772E-06,0.018626065038893,-2.91080577517419E-05,0.00638285279409,-0.000140971461542,0.000619974844654,19,pattern-length-4
-0.13220456005437,0.124913571706451,-1.66308887254823,0.913515596058798,-0.001600977044287,0.00403529601266,-0.008287840515589,0.032561501294641,7.02606393662714E-05,0.000102411144151,0.552464788403534,0.776014845829562,-0.291017965974793,0.491593425737918,0.003690455070907,0.010142208443233,0.000471209382739,0.015668260927339,2.06521639692196E-05,0.000140464768911,1.64980679399827,0.15889235268184,0.325526209438548,0.134673598058136,0.005915934548658,0.030132474318269,0.000434774428503,0.007276361408498,1.44175308592179E-05,0.000106468690356,0.839408130611753,0.452394279116639,0.221769201649277,0.07662917171389,0.003643683104726,0.032508846320548,0.002305119777782,0.005127586551082,-0.00066268228114,0.001799515009566,19,pattern-length-4
-0.005429173025855,0.072107212439473,-1.33642066506778,0.719807433900292,9.83054438043108E-05,0.005683030320481,-0.00583660882312,0.019637523102303,0.000104959624655,0.000163609438878,0.57665511860567,0.796030562836884,-0.329459710214652,0.563778729659412,0.003287993211647,0.01264056633296,0.000697686790458,0.015838458065306,2.3548661128563E-05,0.000157912821316,1.88732005100624,0.327221798583473,0.112686486337699,0.16717111033694,0.007475853461295,0.030348803738618,0.002312177220293,0.006970435045283,-1.63398683071136E-05,0.000188128982488,0.713535588796065,0.423188878630264,0.200568526666038,0.21530591198696,0.001814634009157,0.031074435457948,-7.48425810185295E-05,0.012379788148491,-0.001154317930132,0.00365412391963,19,pattern-length-4
