area,pressure,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,area,pressure,timeBetweenTouch,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,area,pressure,timeBetweenTouch,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,area,pressure,timeBetweenTouch,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,user,length
0,1,329776727,329776867,140,91,65,0,1,176,329777043,329777174,131,81,94,0,1,300,329777474,329777604,130,71,68,0,1,244,329777848,329777946,98,51,77,37,pin-length-4
2235294208,0.223529428243637,99755965,99756091,126,140,135,2549019648,0.254901975393295,581,99756672,99756788,116,136,115,2431372800,0.243137270212173,359,99757147,99757244,97,146,85,2470588416,0.247058838605881,362,99757606,99757717,111,133,115,39,pin-length-4
2156862976,0.215686291456223,99760795,99760920,125,146,150,2627451136,0.26274511218071,516,99761436,99761535,99,130,122,2431372800,0.243137270212173,245,99761780,99761866,86,182,104,2784313856,0.278431385755539,307,99762173,99762253,80,147,148,39,pin-length-4
2274510080,0.227450996637344,99799291,99799400,109,141,126,2509804032,0.250980406999588,671,99800071,99800190,119,99,136,2313725696,0.231372565031052,763,99800953,99801077,124,133,157,2823529472,0.282352954149246,453,99801530,99801627,97,146,111,39,pin-length-4
2156862976,0.215686291456223,99803814,99803925,111,134,131,2509804032,0.250980406999588,469,99804394,99804510,116,108,133,2235294208,0.223529428243637,217,99804727,99804845,118,162,85,2352941312,0.235294133424759,246,99805091,99805189,98,147,109,39,pin-length-4
2274510080,0.227450996637344,99806455,99806552,97,136,125,2666666752,0.266666680574417,1166,99807718,99807822,104,142,146,2313725696,0.231372565031052,204,99808026,99808144,118,138,88,2823529472,0.282352954149246,337,99808481,99808578,97,129,136,39,pin-length-4
156862752,0.141176477074623,21530493,21530591,98,62.8418121337891,77.6292114257813,117647072,0.137254908680916,117,21530708,21530798,90,56.8473663330078,61.5609130859375,156862752,0.16078431904316,76,21530874,21530965,91,131.478271484375,107.541259765625,156862752,0.180392161011696,84,21531049,21531132,83,115.493041992188,142.601440429688,41,pin-length-4
117647072,0.16078431904316,21532024,21532108,84,45.8575439453125,131.606140136719,117647072,0.149019613862038,99,21532207,21532289,82,22.8788146972656,83.551513671875,156862752,0.16078431904316,77,21532366,21532431,65,98.5087890625,92.547607421875,156862752,0.156862750649452,77,21532508,21532589,81,89.51708984375,89.6240844726563,41,pin-length-4
156862752,0.164705887436867,21533194,21533283,89,26.8751220703125,82.6270751953125,117647072,0.133333340287209,92,21533375,21533466,91,19.881591796875,65.5592041015625,156862752,0.149019613862038,59,21533525,21533598,73,103.504150390625,105.542114257813,117647072,0.184313729405403,85,21533683,21533766,83,77.5282287597656,124.609130859375,41,pin-length-4
78431376,0.125490203499794,21534517,21534616,99,15.8852920532227,110.615112304688,117647072,0.149019613862038,92,21534708,21534808,100,61.8427429199219,38.5706787109375,156862752,0.152941182255745,109,21534917,21534983,66,76.5291442871094,96.5458984375,117647072,0.156862750649452,92,21535075,21535150,75,83.5226440429688,129.606994628906,41,pin-length-4
117647072,0.156862750649452,21535743,21535850,107,51.8519897460938,131.606140136719,117647072,0.141176477074623,101,21535951,21536033,82,38.864013671875,90.5484619140625,117647072,0.156862750649452,42,21536075,21536125,50,123.485656738281,87.5498046875,117647072,0.137254908680916,109,21536234,21536284,50,91.5152587890625,102.618530273438,41,pin-length-4
313725504,1,83993648,83993712,64,58.8183135986328,43.625244140625,392156864,1,1619,83995331,83995408,77,94.1692504882812,65.6107788085938,352941184,1,787,83996195,83996284,89,33.8529815673828,55.6173706054688,274509824,1,1289,83997573,83997638,65,84.482666015625,53.6187133789062,42,pin-length-4
235294144,1,83999462,83999509,47,64.8099822998047,54.6180419921875,392156864,1,1247,84000756,84000838,82,93.1705932617188,61.6134033203125,274509824,1,572,84001410,84001507,97,48.8321838378906,46.623291015625,392156864,1,554,84002061,84002142,81,80.4882202148437,71.6068725585938,42,pin-length-4
313725504,1,84003479,84003561,82,30.8571472167969,74.6048583984375,352941184,1,508,84004069,84004130,61,65.20947265625,43.625244140625,352941184,1,569,84004699,84004781,82,33.8529815673828,63.6121215820313,392156864,1,470,84005251,84005306,55,92.4715881347656,64.6114501953125,42,pin-length-4
274509824,1,84006933,84007020,87,29.8585357666016,57.6160278320313,431372576,1,472,84007492,84007572,80,84.18310546875,76.6035766601563,313725504,1,477,84008049,84008132,83,40.8432769775391,49.621337890625,392156864,1,445,84008577,84008649,72,76.4937744140625,55.6173706054688,42,pin-length-4
352941184,1,84009711,84009785,74,34.8516006469727,57.6160278320313,313725504,1,472,84010257,84010329,72,93.1705932617188,70.6074829101563,235294144,1,419,84010748,84010830,82,32.8543701171875,52.6193237304688,431372576,1,468,84011298,84011365,67,66.5076293945313,70.6074829101563,42,pin-length-4
156862752,0.168627455830574,713271568,713271632,64,104.503234863281,107.390869140625,313725504,0.274509817361832,202,713271834,713271900,66,31.8704833984375,137.453247070313,235294144,0.258823543787003,387,713272287,713272349,62,65.8390350341797,140.602294921875,235294144,0.247058838605881,353,713272702,713272740,38,81.8242340087891,158.444213867188,43,pin-length-4
117647072,0.164705887436867,713274212,713274258,46,138.471801757813,107.390869140625,235294144,0.231372565031052,158,713274416,713274467,51,55.8482971191406,156.445068359375,156862752,0.231372565031052,250,713274717,713274792,75,39.8630981445312,139.602722167969,235294144,0.286274522542953,224,713275016,713275057,41,30.8714141845703,139.452392578125,43,pin-length-4
117647072,0.176470592617989,713281069,713281142,73,135.474548339844,103.392578125,235294144,0.239215701818466,927,713282069,713282126,57,42.8603210449219,98.4698486328125,235294144,0.239215701818466,269,713282395,713282459,64,12.888069152832,125.608703613281,235294144,0.227450996637344,346,713282805,713282859,54,51.8519897460938,91.472900390625,43,pin-length-4
156862752,0.188235312700272,713283695,713283769,74,137.472717285156,96.3955078125,235294144,0.247058838605881,234,713284003,713284059,56,47.8556823730469,111.46435546875,235294144,0.239215701818466,246,713284305,713284376,71,53.8501434326172,132.605712890625,196078432,0.223529428243637,261,713284637,713284668,31,63.8408813476562,118.461303710938,43,pin-length-4
117647072,0.164705887436867,713285479,713285543,64,141.468994140625,97.3951416015625,235294144,0.247058838605881,228,713285771,713285844,73,43.8593902587891,95.47119140625,235294144,0.243137270212173,285,713286129,713286203,74,13.8871459960938,104.61767578125,196078432,0.227450996637344,252,713286455,713286493,38,75.8297882080078,107.466064453125,43,pin-length-4
666666688,0.231372565031052,10399780,10399894,114,60,53.1464233398438,666666688,0.247058838605881,201,10400095,10400207,112,56,61.8397216796875,666666688,0.227450996637344,233,10400440,10400547,107,58.6666870117188,72.5040283203125,666666688,0.200000017881393,193,10400740,10400821,81,64,86.4722900390625,44,pin-length-4
666666688,0.231372565031052,10403746,10403842,96,63.3333435058594,49.8138427734375,666666688,0.239215701818466,135,10403977,10404083,106,38.6666870117187,85.1678466796875,666666688,0.231372565031052,176,10404259,10404373,114,78.6666870117188,75.8366088867188,666666688,0.200000017881393,169,10404542,10404647,105,83.3333740234375,91.804443359375,44,pin-length-4
666666688,0.211764723062515,10406047,10406169,122,63.3333435058594,57.1455078125,666666688,0.239215701818466,141,10406310,10406409,99,58,89.1669311523438,666666688,0.227450996637344,236,10406645,10406782,137,82.6666870117188,63.8392944335938,666666688,0.211764723062515,309,10407091,10407190,99,92,93.8040161132813,44,pin-length-4
666666688,0.21960785984993,10408187,10408302,115,68,45.148193359375,666666688,0.247058838605881,160,10408462,10408561,99,63.3333435058594,63.8392944335938,666666688,0.235294133424759,190,10408751,10408892,141,81.3333740234375,57.8406372070313,666666688,0.207843154668808,175,10409067,10409149,82,82.6666870117188,91.137939453125,44,pin-length-4
666666688,0.211764723062515,10410333,10410464,131,72,59.1450805664063,666666688,0.231372565031052,198,10410662,10410769,107,53.3333435058594,63.8392944335938,666666688,0.223529428243637,346,10411115,10411242,127,82.6666870117188,59.1736450195313,666666688,0.215686291456223,194,10411436,10411542,106,90.6666870117187,88.4718627929687,44,pin-length-4
