meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,user,length
-0.5525704411644812,0.5241364407850188,0.5730339792299846,0.5260370598197808,-0.0017334957499637942,0.005733890463732174,0.0014687304021718088,0.006518195043032719,0.000011016693994874669,0.00030728789050416943,0,0,0.12988786698423255,0.4757232644636646,-0.325872462348072,0.750694593232797,0.0005363462789694291,0.0063482425234667374,-0.000989283986597708,0.006330690767287811,6.734598638474266e-7,0.0001743596988500261,0,0,-0.16156885614199828,0.467444210453246,0.08600775555663502,0.5466536889785316,-0.0005113049683601039,0.005962560109368156,0.0004207279365283307,0.010147303216636438,0.000009020945761922416,0.00019494218983770069,0,0,0.13973332270220945,0.4817552838991723,0.325322774646856,0.3985550977981488,0.0012090326107586265,0.007144603078540547,0.0005311204443645234,0.009657642321060114,0.000004528612586302755,0.00020815780576061282,0,0,-0.32999855911746745,0.8731293317788207,0.018866593704260914,0.2623274205453277,-0.0019150773478157949,0.010547629727584894,0.00012015284204989311,0.00849633710132268,-0.0000012556036129893907,0.00017699615443986575,0,0,-0.43887355313731946,0.7554926304424412,-0.021950788509693713,0.038764907497128874,0.00042734638574917154,0.03225662064884425,-0.0001683068148708167,0.00265508802342849,-0.00011780871474308604,0.0003576579833920469,0,0,4,pattern-length-6
-1.640751467436747,1.0552920782444732,1.5316998171338847,1.0010270900394451,-0.011809203764784901,0.019307384912321684,0.012059824456162273,0.01724533299736686,0.00005570699306414089,0.0004011965980293487,0,0,0.515132200271688,1.277559050129088,-1.3012118212042008,2.1608016274874506,0.004849113545053295,0.02954374231121255,-0.009363413457039504,0.03435479323837765,0.000014417532104301582,0.0003375938058114638,0,0,-0.812474344290939,1.3358499547311564,0.44467269299077045,1.5946243611410282,-0.011805932002084065,0.02530152000775603,0.010111245152034562,0.049941342609594035,0.000014417529946156576,0.0002393360979120168,0,0,0.677246476539691,1.8808342814863004,1.1771379886613997,0.60388099361427,0.008661181044001065,0.046112855959396896,0.006768802458027243,0.034636673553177184,-0.000028835062524078218,0.0002216036235619108,0,0,-1.65270867097224,2.4827721969204317,0.27570520932786646,0.6978557284962043,-0.015104145393416049,0.03972535490290611,-0.00004793515904864443,0.029217917097965833,0.000005294137891263621,0.00018927798460432639,0,0,-1.4318756936978896,1.1174621981487565,0.2435163610121783,0.06867992753659653,-0.002857281262486864,0.08944561398473272,0.0010342183115455224,0.007845271678126204,-0.00047989788625639777,0.0004933461737597659,0,0,4,pattern-length-6
-1.4448835607518487,1.2056854078461372,1.228655646829044,1.1016294532086155,-0.012616675242795701,0.02250791383751017,0.014275500743634373,0.014265029130149239,0.00011760415667808338,0.00013952493723334145,0,0,0.7414261020086949,1.5009921753266835,-1.4898043227351567,2.5258287850782444,0.0060459962060345675,0.03220735595816641,-0.01139268073111262,0.045291639391867124,0.000020264640596567414,0.0003384417921681247,0,0,-0.9687311773069178,1.6893056420489363,0.5176046298861916,1.922088001806459,-0.010878313104562352,0.032100865583659724,0.008904107738458381,0.05398204821267721,0.000027138880811709028,0.0003213721108642204,0,0,0.9660049588072533,1.9092007967244609,1.283006077186734,0.46134308616336317,0.009252434700830587,0.05420596060345531,0.007399856672979969,0.04155376235081161,-0.000031718567890279435,0.00028815497197563474,0,0,-1.9125630434821632,2.215487345800527,0.16957841199987075,0.5751626399302477,-0.014220169052533213,0.03899910180391667,0.00023263105059165073,0.026854914512432278,0.000012615339501815682,0.0002489338855405981,0,0,-1.103256074290012,1.270466070265293,0.206945508194844,0.12470250212775905,-0.005011814077645484,0.08908974142703929,0.0005120587089951456,0.008535273647799454,-0.00026881524146092677,0.0005049325732819969,0,0,4,pattern-length-6
-1.4478013035963897,1.2882238965466912,1.5636824621205903,1.4220949511061316,-0.015449270219858754,0.022989088820912343,0.01649853978187237,0.026999849439898534,0.00013367110753760618,0.00045189280702921913,0,0,0.542619727639591,1.3488630527042926,-1.4682072358972884,2.248757089698983,0.00563655035718502,0.033756807956841925,-0.010663808093351476,0.03726805526209848,-0.000015859284629935728,0.00027350945010741235,0,0,-0.5992508059233622,1.183217042898186,0.4368085300221163,1.5698614014286425,-0.008476363425527982,0.024340726652840934,0.009347672693457158,0.044399166331317415,0.000027233126019340713,0.00026551898874999053,0,0,0.5389360210062312,1.754178753233803,1.108279323907872,0.8000833019302487,0.008920569151015138,0.04477904677703557,0.00816304655053721,0.042917621487980444,-0.000014417531664860289,0.00026948645367616607,0,0,-1.510588116115994,2.748237314744492,0.37406864041596455,0.6868193508482274,-0.013196543701242272,0.04643105218250403,0.00024148969639268837,0.03172797985277776,0.000012815582985971494,0.0002823034616445927,0,0,-1.526253945687238,1.2481217167570067,0.15174332787008848,0.04794830332764663,-0.0007585955583925476,0.0817181318009923,0.0007511890883264246,0.0033421913109709044,-0.0002613177707911853,0.00031270118313066214,0,0,4,pattern-length-6
-1.4398308792350463,1.0009928225947027,1.7655328945478785,1.1747858120239603,-0.008883349167325855,0.014929054715960274,0.007269729106418857,0.021499345666140913,0.000008134532866901478,0.0003807744010350615,0,0,0.7106597336125119,1.2244035003283034,-1.5260600743196984,2.2688057237471675,0.0068100864117135,0.02699489892434867,-0.013419526866100442,0.03518382817971506,0.000015075173338546474,0.0002928420802921531,0,0,-0.7725436266730814,1.281594135142368,0.4919098124784582,1.6701355281769017,-0.009424542473261743,0.025780424505857012,0.009237722954535569,0.04758230420442433,-0.000009912051609717306,0.00033761746767523195,0,0,0.5726106830671721,1.7237061176979243,1.2732842239679074,0.5798628225853839,0.009918112903317776,0.043564769521771,0.008411693792992123,0.03691773448090267,-0.00009131104247096707,0.0002911009345762035,0,0,-1.7270205408644101,2.1454822148562007,0.347642126380366,0.5376130163214747,-0.012520788886895035,0.03710427863200631,0.0003112746964106609,0.029674665253301157,0.000013569440808675696,0.00022483205545601015,0,0,-1.3417431302233371,0.9871940212282801,0.20751230631865017,0.0493776022767779,-0.0017048327045820974,0.06436644302219788,0.0020874112553207003,0.005025462130959504,-0.0002267646412896067,0.00038579362773310416,0,0,4,pattern-length-6
-1.2818343909078054,1.0890221900496706,1.3211868424221402,1.1016286721699933,-0.010100565027740047,0.017188466356153856,0.011098089134372673,0.016218961192503517,0.0002276266131864484,0.0007347064291076869,0,0,0.5743159834445446,1.306126936201919,-1.5712303539547756,2.448031097490017,0.006758206530230398,0.02728035287452098,-0.013653187473014366,0.03798969725776704,-0.00005084077824749076,0.0002173479028475485,0,0,-0.8741112556778082,1.5673799765978231,0.5179374598655381,2.1021250324133662,-0.011703746659415109,0.03650245851495303,0.011257593842702989,0.06902469761599589,0.00005458067112578815,0.0003378931099016479,0,0,0.8224283779368681,1.8863035298044721,1.3255281635359224,0.3952767038022992,0.00903602611647345,0.045316785817188364,0.00541185722219078,0.035980100553960295,-0.000020184545029027788,0.00034225869757535974,0,0,-2.2115000332103056,2.093371388283535,0.44190338733149515,0.31888116548544426,-0.014530800150614982,0.03785170422712537,0.0003532250172264161,0.018800900529171164,0.000016339868307113647,0.0002249363652092619,0,0,-1.5606095820612238,0.9509231847690383,0.6021466450682723,0.22656998507514103,-0.0038904032798961884,0.08249452167917229,0.008195603232570223,0.005774725661774816,-0.00022958826735190743,0.0006584650954860758,0,0,4,pattern-length-6
-1.3920104672210387,1.014545811923049,1.46618227581856,1.072321459498733,-0.011262780039077474,0.01711918817864825,0.012280403942503865,0.01666821538728643,0.000039757434826563386,0.0003286148434681668,0,0,0.7568311764697017,1.4041174024420522,-1.7686123257195854,2.383833775941838,0.006294049913119195,0.031105138724194577,-0.012229831899082846,0.04164780354296495,-1.77994208138491e-8,0.0002883540822337936,0,0,-0.9110497386515642,1.4403541668932298,0.6641368064559809,1.8854094167265159,-0.010591196707434664,0.030836366299277138,0.010842435264493121,0.053519738598816965,0.000048401726394140414,0.0002933865816643038,0,0,0.5864842099841363,1.848611346278022,1.4086442489969246,0.6662912203000293,0.012446345310754395,0.046647324472014605,0.010251551382650171,0.03954551665450623,-0.00003438026589505813,0.00018645860609814053,0,0,-1.8918166791691502,2.4665672159364616,0.391896500306971,0.5224184402780951,-0.014805525103036095,0.047946220198155885,0.0011486317253442786,0.03327515884186954,0.000047758071827154385,0.0002628433192847577,0,0,-1.4492553195365672,1.104094188200613,0.40377933705220365,0.07180419011053882,-0.0010623649280769312,0.08030747920419455,0.0028360775853130487,0.008369478222565212,-0.00017095073967577276,0.00026302001694005096,0,0,4,pattern-length-6
-1.655408622392642,1.2542832336926666,1.716894411573223,1.2851182620863495,-0.0155221432430444,0.02699482244986637,0.014441589335037117,0.031285849369632385,0.00002182130723020657,0.00036070108810944205,0,0,0.8166492546305937,1.567192076783402,-1.8629592446719898,2.5788787751563174,0.00886933371476236,0.036937473394739746,-0.01533177567188302,0.04576775646282043,-0.000015318626537919044,0.000158240200904718,0,0,-0.9442997928118813,1.4866538671065868,0.5224901432365313,1.7126716470517738,-0.012498068054337307,0.03389625624009707,0.011374861945933347,0.0541329032192087,0.000056561100511596756,0.0003184101014721475,0,0,0.675173142377068,1.9739016809751444,1.4037289980078944,0.5869240603500125,0.012641078224879823,0.04582366648165899,0.008750679230136088,0.037188881839267426,-0.000038103476370207404,0.00022404220436966736,0,0,-1.9406271682066074,2.545197204593796,0.4060230816111845,0.4341460980225467,-0.016574951810407804,0.0490590652191006,0.0007656235183399029,0.02830759799103085,0.00001712081789532129,0.00023491986602526275,0,0,-2.0081980617996913,0.9997012460881247,0.45496450685987283,0.16774389945549886,-0.006995409635432361,0.0917752648639339,0.006065821565146265,0.006879585899842951,-0.0003988850592434698,0.00047736330856340786,0,0,4,pattern-length-6
-1.6929365918527242,1.218442018406689,1.806053660274331,1.4464156134586983,-0.017424739905844647,0.017947858575627754,0.022147649489603016,0.0181590644211705,0.0002466999740017201,0.0007214330516683826,0,0,0.9746408041785745,1.892432712026498,-2.022666818955365,2.8974707739554124,0.010473151468900661,0.040631844224857556,-0.016369436438933373,0.05454575145238597,0.0000018021922133972583,0.0003462960475659424,0,0,-1.257010815190334,1.7458607802594794,0.8028673097199084,1.9881140653690907,-0.01630219057494519,0.04299871807085774,0.013921693259594489,0.06798279921099071,-0.000026432160452446526,0.00031604182645985837,0,0,0.6839297639221703,2.2550377242884605,1.3632844556279546,0.6364936819970207,0.012995725330950541,0.05724696173017543,0.00824603242445157,0.04418740101362977,-0.000049431551005221716,0.0001877871413119732,0,0,-1.914328935767422,2.7914640201933025,0.3843876173516282,0.6315831767602905,-0.01636866850247197,0.05178069988488313,-0.0002629039196819586,0.031725824670252666,0.00002677541445283329,0.00023797206275057796,0,0,-1.6974254375746274,1.3014731265712705,0.2831941278708749,0.1466311801142945,-0.0024416623024792,0.09562013495243088,0.002941302322913167,0.005083492232964905,-0.00020184544865981118,0.000314553404880464,0,0,4,pattern-length-6
-1.7796405428219464,1.322263184107742,1.6270779359106922,1.3045207975622237,-0.0194356164324334,0.027590749454467395,0.02037436759095153,0.02096784490775685,0.00002402921809869654,0.00014199621128544454,0,0,0.8286988314460306,1.6644816161528826,-1.5814004411884381,2.467375637787223,0.007051822888030769,0.03892482247782904,-0.01260161596919334,0.0445603071484986,-0.00002723311384518941,0.00024411771189218287,0,0,-1.1398746586647355,1.8802947235482603,0.5052279464337006,2.1522432658444663,-0.014793858808629651,0.03751941494071976,0.012120373874858528,0.06140461984739554,0.0000164771791031005,0.00030807457079753313,0,0,0.8646691784060379,2.163147775704179,1.5644947932316706,0.7664936613994527,0.01593959493335016,0.05666814890919774,0.013524748589213872,0.04350115832493548,-0.00005323397695209106,0.0002752191115609507,0,0,-1.7232225807480333,2.7854223317840296,0.30728740758136897,0.8256062679288743,-0.017073950601550966,0.04754486343733173,-0.000006810725402522177,0.0359950346825174,0.00004155641247656933,0.00029036574060555426,0,0,-2.1731211827471366,1.0908337360382632,0.5096132116380081,0.07408591845197834,-0.00795823874747648,0.10009787157342977,0.00471223065230719,0.009939868781569574,-0.0003988850543928314,0.0005526762742586489,0,0,4,pattern-length-6
