meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,user,length
-1.2786203833187326,1.1349836166467338,0.0615544412650314,0.06872725982766316,-0.008051091445392011,0.016340401875674176,0.0006377695838970795,0.0017177473890071895,0.00015481534783081175,0.00046164436366991757,0,0,-1.606585268880807,0.2087339372129497,0.042239694034352016,0.07206289634344802,-0.007269043135945498,0.03474341736259443,-0.0003074540948922796,0.003832729487253084,0.0000012014609049348278,0.0001757690306482827,0,0,0.42291044330612343,1.0233976443029993,-0.24385702964137282,0.3403736833940672,0.0012218372711054115,0.012817190327734502,-0.0008471358524663745,0.002980219201405323,0.000009902093832543079,0.0001902155686690524,0,0,-0.11444594176298348,0.6814722497274843,-0.0660240291088093,0.22485365227685997,-0.000986563520430383,0.015288499722783339,0.0002388016395305071,0.007150145318644538,0.000003488115397276643,0.0001738883225038933,0,0,-0.13235032398746988,0.281949796104408,-0.24089343897571422,0.4894362167037072,0.0004620634667940705,0.008455098654705251,-0.0014212464656634498,0.005859239647743122,0.000002693278070673458,0.00017149188312583045,0,0,-0.6480667263853783,0.8060074736886947,-0.38492377287422136,0.6093227035453771,-0.006352060164730625,0.009808886053540987,-0.00010929571486857718,0.03311446422930063,0.000012815582225087031,0.0001697202761595875,0,0,-0.5079987092184957,0.5798087533023918,0.8778141392785189,0.9336070439763754,-0.00025584396262008424,0.030744610175668954,0.007409669392720366,0.010538407543052339,-0.000012721350758133458,0.00020067597339637887,0,0,0.17687776976940678,0.07839076311392253,1.3668858958225625,0.8220650866315155,0.0003309681530367269,0.005744850105147416,0.0017004851101454022,0.05926365691929195,-0.00021626298471614171,0.0007214942328735052,0,0,4,pattern-length-8
-2.732916663674747,2.9168244465469484,-0.6609015941174646,0.6055583446849329,-0.06883095400089857,0.06164618714233061,-0.005860952706825261,0.03047124544140847,0.00017957241587636188,0.0005904197489571986,0,0,-6.384651464574477,1.366504281881694,1.404955920051126,0.14141507288596447,-0.1693245943854837,0.410274173058486,0.040780011345358455,0.07534852922908017,-0.00012254901230335236,0.0001733104752548282,0,0,2.5288038038020755,4.073032679934103,-1.3271512337939233,1.0602667008201159,0.016455900918354006,0.10757313975507843,-0.008519867074114826,0.025569502571965847,-0.000060627584627985414,0.00032732431752234645,0,0,-1.4453494288340336,2.488909389960927,-0.7507265876321233,0.7657915489248716,-0.048133499364244776,0.062046339246008504,0.005691042997668534,0.04633795790069867,0.00003089470898403839,0.0006175702724627363,0,0,-0.8921375414904424,2.3506533892959256,-1.7875395943136776,1.396991139448604,0.01548703612959509,0.11870989403343882,-0.024856723097368923,0.030576797060762283,-0.00003784602021743707,0.0006193519039665818,0,0,-1.0971556691562427,1.5531282346880206,-0.9116512186387007,1.5259122717819857,-0.026480592091190774,0.031187222531553076,0.010086894654072693,0.074813340765882,0.000003604382714804497,0.0004136995213207138,0,0,-1.1582400518305163,1.317237924264581,1.6589241588816923,0.43551962301961183,0.00441380195757922,0.07585607513931009,0.0186632221957804,0.04185128599847815,0.000027032870361033606,0.00033789594674029397,0,0,0.6599892011654922,0.07542786160473855,4.226528990502451,1.1246541822830132,0.014574038436989381,0.020777591307982818,0.1078479243259804,0.08653363338684224,-0.0037165195011576407,0.005839014198974548,0,0,4,pattern-length-8
-1.9027943330652572,3.217746853117177,-0.37253223765980115,0.5312661451350523,-0.05091865732167816,0.08060226577985087,-0.00897850690914584,0.011000512458632905,0.0002265612266081221,0.0002758390015636495,0,0,-5.63229429955576,1.0769790842065983,0.5595032935049019,0.29683485806447113,-0.09005997777672649,0.2656091071305596,0.00500333405420992,0.03890215716012558,0.00015378699583165785,0.00013318344516190727,0,0,2.7766595116273605,4.145747061850086,-1.4568576914741393,0.8491779987084164,0.030223959682496995,0.1025861943536557,-0.008273100095486706,0.025158198265317983,-0.00008519452045308079,0.0004292675779214096,0,0,-1.1714045954685586,2.848119417920397,-0.41364138734106926,0.28894540349394543,-0.041838364709299004,0.07135329006168883,-0.00025959832537224606,0.022308042787842316,0.000024029216576927626,0.0001829380665477823,0,0,-0.0481967676698771,2.2581297024201645,-1.7736596500172335,1.3570952207604954,0.01017527647176095,0.10659650348101488,-0.02619562457039557,0.023724538118643734,0.000001601947873246437,0.00030934293692778416,0,0,-1.7132733709671917,1.9141580332159782,-0.16141681110157685,1.6061981511711354,-0.03003247061608985,0.041015893775154355,0.009946753512616802,0.08638927408790013,-0.000025230679003631364,0.00036658539150306846,0,0,-0.8097990400650924,1.277481697599274,1.0697832668528837,0.894761328476749,0.0015275909929539499,0.0842615189762622,0.021861544839238627,0.041617205833363306,-0.00003243944443324033,0.00019689301426985023,0,0,0.38153494105619545,0.03936934312083489,4.681136673572016,0.9850700339470023,0.006436283097547644,0.009868125515644238,0.09054285198484462,0.10731123396449077,-0.00023788925917709575,0.0002749429813127701,0,0,4,pattern-length-8
-3.2515094981474033,2.326476057725639,-0.48082015093635116,0.3522407890413799,-0.07681100041258569,0.05256756928991534,-0.012178636064716414,0.00952139690198476,0.00004805847271984698,0.0006449864947382376,0,0,-6.423959320666744,0.9997001141587634,0.16086129581227024,0.4598336707579925,-0.1129128369218063,0.298785707851935,0.011576281836838597,0.029245908164520357,0.00016339868307113647,0.000365117623627961,0,0,2.578114208690623,4.115374451290477,-1.1806584322516291,1.2333698736409358,0.03233558983876294,0.10152590411092711,-0.009472675989468392,0.029884144402806175,-0.00004325259382273743,0.0004481510839817066,0,0,-1.5722586813534007,2.482703433187272,-0.17958036175896136,0.6455074674696761,-0.045247577323517585,0.060076332100665805,0.009703785720877994,0.02477512596926056,0.00003875432294957778,0.00012763116241213296,0,0,-0.02914565840577775,2.4133220187045312,-1.9503387002383963,1.3850403251473868,0.016702661418951457,0.09358423288707739,-0.017919643802488824,0.03729312355521373,-0.00005286427981713239,0.00022943814178635143,0,0,-2.550522764189904,1.4059814810196736,-0.8679054324366466,1.9712648117962857,-0.024538468147820902,0.048454413577506045,0.016634306575305617,0.08355415060534781,0.00010092271601452548,0.00040291775604426694,0,0,-1.5893753416397993,0.5606836295521248,2.453734285691205,0.07163754231689791,-0.015363517517037045,0.08295794943777178,0.03973001922290631,0.07618962419542015,-0.00006848327158128514,0.00040598002215502224,0,0,0.5093862608367321,0.4222626687244675,3.549763758042279,0.6729448774661995,0.011994168241406257,0.010735152189751606,0.055268952260792883,0.07594646307973414,-0.002322183898193579,0.004554731498599401,0,0,4,pattern-length-8
-2.01526746562883,2.771226287724218,-0.30731986550723805,0.36129517668313316,-0.0676682966115703,0.07876753225081395,-0.007557487267798893,0.011165194364232398,0.00002970887968937556,0.00007277159606870492,0,0,-7.595765394323013,0.32475231687109074,0.28972535974839153,0.11569807744898117,-0.21665090673110066,0.3445968055255617,0.010927536908318016,0.0018423323756663478,0.0002306806033148485,0.0003262316377842667,0,0,2.5634109032254258,3.6090484564423564,-1.118937516412815,1.1257661015479123,0.010751749198741986,0.09957431561214666,-0.006978324068930266,0.022613763038216533,-0.00003501400253696352,0.0003741177790311838,0,0,-1.0297176136690027,1.9206780407679238,-0.22109607087463892,0.21514915862501532,-0.040041896062974466,0.056559944888947604,0.000994619849408197,0.017566174463961432,0.00006384906523367937,0.0002594964839571358,0,0,-1.0457163418040556,3.229619196911067,-1.548113318050609,1.581570444025881,0.019524922317287093,0.1781516309111043,-0.030543098606452813,0.027169665256257042,-0.000057670123436871695,0.0001690166173679779,0,0,-2.368165081248564,1.7872224569930637,-0.17497151543112363,1.0202473709160953,-0.03689545697956899,0.033205389048051176,0.01159231059966478,0.025856344718107074,0.000013071894645690915,0.00020879664445157083,0,0,-1.056873833431917,1.3773532664106787,1.3981371206395765,0.8732887774946142,0.00199258680677744,0.08352148966016328,0.02301715783594389,0.03194472292905033,0.00003063725307583809,0.0002613896470303398,0,0,0.08803621927897134,0.0066508850866151105,2.5610008239746094,0.9923782310947159,0.0026041666666666665,0.004514208454506823,0.05810260772705078,0.2062167747436785,-0.0013480393390636891,0.0019064155159163323,0,0,4,pattern-length-8
-2.6500142415364585,3.7327831183388516,-0.3247057596842448,0.42747283296719263,-0.07972071382551182,0.12032539288135649,-0.0068551663131449884,0.018232695933926565,0.00016801972307410896,0.00013275132848134961,0,0,-7.001663768992705,0.5421940369864113,0.18540864832261028,0.0874617119954107,-0.1946551379035501,0.3390714697719129,0.0072721593520220585,0.00000522679256273503,0.00048298728378380043,0.0003568156843481757,0,0,2.4408482102786793,4.349087295241514,-1.4475800906910616,1.3820836375175574,0.05059393555647775,0.09770458153466914,-0.017107119609740366,0.024901293383914537,-0.00009371395058491652,0.0006096511911068722,0,0,-0.4147571488922717,2.4894366214624823,-0.2490195480047488,0.6392388128913957,-0.033474956370921655,0.09925520012237977,0.005083312533626826,0.035211087624728216,0.00010412663610932094,0.000426340955982561,0,0,-0.8259467377382166,1.9291907415912883,-2.1447618428398583,1.3525269762683456,0.012174064364400286,0.09985777456969483,-0.024127875851099878,0.027752044586605688,0.0000018021913574022417,0.00030364345883854033,0,0,-1.560148999581929,1.5793431412290444,-0.6647877662010442,1.8822188262024613,-0.02473751153912924,0.030883139494953377,0.012650822456503593,0.07142995680196636,0.00008009739366232179,0.00040944969736088767,0,0,-1.0049477184520048,1.2781960146269529,1.5742920426761402,0.4089576683031665,0.0027398391011264497,0.07881567470298356,0.017771393885661985,0.043903683532331594,-0.00011894462958854786,0.00025637851802011566,0,0,0.28014421463012695,0.0966538504034869,1.7502288818359375,0.5282369048054656,0.0066187381744384766,0.021442040592523297,0.04302215576171875,0.12687212926143365,-0.0004901961074210703,0.0006932419833373763,0,0,4,pattern-length-8
-3.6862047980813424,3.833107622319895,-0.25036764705882353,0.2673563273366696,-0.08192037942656724,0.18280558371409172,-0.0027253639212998517,0.019113734635463047,0.0001791751333351793,0.0002471585911214441,0,0,-6.337966077467975,0.9574939688487306,0.3762548110064338,0.0022061544722652964,-0.17690361247343175,0.3698662340988127,0.011806712431066176,0.01642144353801964,0.00011534024687374339,0.00016311574141630888,0,0,2.404266502342972,4.1621899247247445,-1.3083640827852137,1.3371006592138868,0.028586593122493297,0.10872143318457428,-0.010409643768301745,0.030368950927862584,-0.00003604382714804481,0.0004868501412035154,0,0,-0.7009223489200368,2.2000250113996693,-0.36419677734375,0.26839202756055314,-0.036915432623100944,0.07178228605545894,0.00047168269701895055,0.022833005235746027,0.00009010959868593252,0.00040929761937851905,0,0,-0.1728704727907232,3.0385822156344684,-1.5343024921927224,1.1302706237577957,0.004737201146488485,0.1313780139287261,-0.012548299359240296,0.023690598598919043,0.00004063124325186174,0.00041500548317325794,0,0,-2.172936896316144,1.3711614722860714,-0.449197560799222,1.38559340009207,-0.031257335466732795,0.019482661848073332,0.012457207294601766,0.06450650229911066,0.00009268412695211524,0.0003331517917739319,0,0,-0.7183238384770413,1.0823424171562817,1.1873025582506764,0.8058666439261247,0.0007835404316492605,0.06884555595385763,0.017910182865616544,0.04410134350157945,-0.00004805843619739308,0.0002869957908146278,0,0,-0.2435560600430358,0.09225478625391302,2.531115962009804,0.6490530104462319,-0.0034855452238344684,0.006727028946064307,0.02287823546166513,0.106542120799818,-0.0002751345923124794,0.001240375698571433,0,0,4,pattern-length-8
-3.6862047980813424,3.833107622319895,-0.25036764705882353,0.2673563273366696,-0.08192037942656724,0.18280558371409172,-0.0027253639212998517,0.019113734635463047,0.0001791751333351793,0.0002471585911214441,0,0,-6.337966077467975,0.9574939688487306,0.3762548110064338,0.0022061544722652964,-0.17690361247343175,0.3698662340988127,0.011806712431066176,0.01642144353801964,0.00011534024687374339,0.00016311574141630888,0,0,2.404266502342972,4.1621899247247445,-1.3083640827852137,1.3371006592138868,0.028586593122493297,0.10872143318457428,-0.010409643768301745,0.030368950927862584,-0.00003604382714804481,0.0004868501412035154,0,0,-0.7009223489200368,2.2000250113996693,-0.36419677734375,0.26839202756055314,-0.036915432623100944,0.07178228605545894,0.00047168269701895055,0.022833005235746027,0.00009010959868593252,0.00040929761937851905,0,0,-0.1728704727907232,3.0385822156344684,-1.5343024921927224,1.1302706237577957,0.004737201146488485,0.1313780139287261,-0.012548299359240296,0.023690598598919043,0.00004063124325186174,0.00041500548317325794,0,0,-2.172936896316144,1.3711614722860714,-0.449197560799222,1.38559340009207,-0.031257335466732795,0.019482661848073332,0.012457207294601766,0.06450650229911066,0.00009268412695211524,0.0003331517917739319,0,0,-0.7183238384770413,1.0823424171562817,1.1873025582506764,0.8058666439261247,0.0007835404316492605,0.06884555595385763,0.017910182865616544,0.04410134350157945,-0.00004805843619739308,0.0002869957908146278,0,0,-0.2435560600430358,0.09225478625391302,2.531115962009804,0.6490530104462319,-0.0034855452238344684,0.006727028946064307,0.02287823546166513,0.106542120799818,-0.0002751345923124794,0.001240375698571433,0,0,4,pattern-length-8
-2.4685074301326977,2.9285694698154443,-0.40759613934685196,0.46068314105344177,-0.0718830429283943,0.06726830152318126,-0.01027335455123391,0.011875027626765037,0.00005446626421283274,0.0005813495229855791,0,0,-7.132707820219152,1.3424327787458203,0.10533366483800552,0.3265394225831967,-0.19323326559627757,0.4410772022511257,0.01050724702722886,0.025957936573788146,0,0,0,0,1.7023715703233524,4.268770705139175,-0.9676441490296549,1.5117157974893518,0.039714063772376504,0.11024133712537867,-0.017318152635865194,0.031077186133955405,0.000027822161163574462,0.00022501739705058928,0,0,-0.9568441054400275,2.8624923908808424,0.035447513355928266,1.0502445752445053,-0.041521074770964464,0.08478398588065483,0.013037491101386316,0.03771203406362467,0.00005606817556362527,0.00045136569241344484,0,0,-0.6503134655351399,1.595611164249367,-2.7699606438644793,2.004589567639201,0.010279424109202,0.09605262950586088,-0.03771177436594792,0.04738310009542982,0.000004119294531205124,0.00044684378517048304,0,0,-1.299853002323824,1.6150520012482577,-0.7702793514027315,1.9020332059251985,-0.029418819348704855,0.03482708859771835,0.011865986672239733,0.10106862661833771,0.00009371395058491649,0.00041550799373241864,0,0,-1.4509555942871992,1.622991013325954,1.7934992734123678,0.752060455615243,-0.0006682752248118927,0.10898178006739136,0.018209173605103806,0.0705530511234249,-0.000028835061718435854,0.00036894716207351065,0,0,0.49332589729159493,0.05674839451243092,5.1272120157877605,1.1853353102099045,0.006854907252246809,0.010979229485756588,0.08429139554156839,0.10143623936741923,-0.000565167294596048,0.0008937939878080063,0,0,4,pattern-length-8
-2.799110996021944,3.667313779236818,-0.17759426341337317,0.22321406017447,-0.0931505325013791,0.12918129307631054,-0.003847373051626872,0.014452877681602291,0.000042099227361819324,0.00024964915854170207,0,0,-7.378260051502901,1.1563093603176746,0.7082483628216911,0.11082562408776693,-0.20501955817727482,0.4344801097657512,0.0245816847857307,0.020910548998989857,0.00012254901230335236,0.0001733104752548282,0,0,2.706261441031879,4.124697278582592,-1.651789252133293,1.2259450845259754,0.03508646370442869,0.1038708865441181,-0.011887985642281072,0.027162577738923294,-0.0000498060156954801,0.00046024966297734563,0,0,-0.8649418465608086,2.8420169930691275,0.03522773992002404,0.6945684889601474,-0.03521094187743397,0.09339214950864494,0.0076864468385777155,0.031199586607411598,0.00002467001794405235,0.00047762124455993585,0,0,-1.4859669056947362,1.406407089370575,-2.1480503954918553,1.513519621551707,0.0011658904990864566,0.11927736655392715,-0.03765757979452037,0.031096696943075024,0.00018320458404945603,0.0004898193389833191,0,0,-1.237218126802612,1.5513995768490108,0.19681754426735182,1.3846375721626283,-0.03239777792354111,0.03275510253016943,0.017894332868125345,0.03667954836636654,0.00002883506171843585,0.00034148554142000967,0,0,-1.9013814785901237,1.0994860234771386,2.0764624651740577,0.37226363926635375,-0.01112089437596938,0.122456752769135,0.02750778198242187,0.08538723372816194,0.00012254901230335236,0.0005553401323322811,0,0,0.5033896208888265,0.0911595630288825,4.170096287792085,0.7682253172346196,0.0051797175299527955,0.011904873477916553,0.058424316596121816,0.06815660620811168,-0.0004937450429666956,0.0012811334535359304,0,0,4,pattern-length-8
