meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,meanVelX,sdVelX,meanVelY,sdVelY,meanAccX,sdAccX,meanAccY,sdAccY,meanArea,sdArea,meanPress,sdPress,user,length
-0.021968183481568117,0.2267175053090674,-1.324671249102545,0.9650474876722326,0.0022000526745205363,0.009273452590424702,-0.004864491446510408,0.025115189907463996,0.0000676701616759252,0.0004467594733338434,0,0,-0.8619886199231903,0.774622410862658,-0.36554739625885074,0.5459749829162899,-0.010663431328742307,0.011211071210685099,-0.0007826282858440721,0.03340204114360471,0.00002640790412463299,0.00025427804033000684,0,0,-0.5864084675253703,0.40495883000966065,0.07766031967803505,0.09220535188907208,-0.0026218765504792633,0.023770256802112377,0.0005000300860002161,0.005084834107963083,0.000021149694130731362,0.00017131711464241672,0,0,-0.32527878270760274,0.19508825867114468,0.05077256436724785,0.04164736232553503,-0.0019768438512691687,0.015312534621196488,0.0006640762590637953,0.0019803992034860486,-0.00015616567669280283,0.0003427180433338862,0,0,4,pattern-length-4
-0.03109174409586757,0.051084466076930596,-0.7111270300194215,0.3654671218227541,0.0004469182330218833,0.0016607222891588357,-0.0019765807113928087,0.006483228579066755,0.00003899998797084135,0.00024460601520977297,0,0,-0.4013604917498898,0.3488665202937389,-0.1845051383247839,0.2964832468906595,-0.0012545659461034213,0.003505518240408674,0.0007492690974369161,0.005445195174187432,-0.0000053377156408962275,0.00015928681639508429,0,0,-1.0693954302311226,0.20515661224105783,0.01760916843062983,0.07659482414071683,-0.005760638967160656,0.011994797645613727,0.00013195384430442637,0.00252013874188765,-0.000049259897102327907,0.00012753917488447024,0,0,-0.3932449906905067,0.1933877928750993,0.014897784744779482,0.026668568284984782,-0.0015356173833182482,0.015798525928925125,-0.00012945297678205228,0.00117997771532932,0.00014670932602798057,0.001460933039333145,0,0,4,pattern-length-4
0.026503972742135215,0.05966158905027157,-0.5174523676756846,0.25928321161139845,0.0003444025359763967,0.0013048940015575317,-0.0002864366612140211,0.0043206644114784495,0.000029271454414940905,0.0001820928206787329,0,0,-0.4840569680316492,0.45407995467246387,-0.20291852129405274,0.27220904870808776,-0.0026867925680513186,0.00560790911009223,-0.0002119933318426229,0.00670456482778679,-0.000005825264993623404,0.00021983089185915815,0,0,-0.916661357596313,0.2242426775928792,-0.003222482174688056,0.030865441734514918,-0.002766540346677908,0.007119913621583141,-0.00032924995472180123,0.0013599344408840412,0.000024757383306042045,0.00025218050327563125,0,0,-0.39230192289845406,0.278034643741874,0.02357504397577568,0.060857423600146475,-0.0013415137860072588,0.01599079231499097,-0.000005899642630695953,0.003290215264182134,-0.00012796653750885457,0.00026432784113044136,0,0,4,pattern-length-4
-0.024160113365821585,0.1168907394415184,-0.6653497411463846,0.28673757946662826,0.0006054545921590652,0.002988347436232545,-0.0013307958237583795,0.005660652030056784,0.000019275335715197806,0.0002578747632473783,0,0,-0.42056914956811914,0.43972136522849853,-0.21178824160279344,0.16124802443722183,-0.0020560707803604526,0.003923171446197403,-0.0001410529572269794,0.0072533184718703144,0.00002729553245808007,0.00010982047812930738,0,0,-1.0213797553651514,0.2080761267812376,0.03767665393202143,0.05605900255110884,-0.0033954647242121746,0.013347701384669657,-0.00004136209085521353,0.0025817196680903917,0.0000064441993991958875,0.0002067861714946622,0,0,-0.4373255396484267,0.26846150207675795,0.0376915556011778,0.03947916463174946,-0.0014979593778533722,0.016603405096746328,0.00006039518197012395,0.0018353720371219874,-0.00027380205234641346,0.0005071082435307281,0,0,4,pattern-length-4
-0.009875663036543629,0.03524560101420409,-0.8109933039437994,0.4406943778307035,0.00034003070304492827,0.0023207819176959614,-0.0020111014925608844,0.010001471945113666,0.00006007305410066957,0.0001627412537451209,0,0,-0.46571685668618923,0.3705068954870988,-0.26255393221865186,0.29746114569607723,-0.002723087320766841,0.0031553067545878493,-0.000618475793199668,0.01404239758949307,0.000027621484812217012,0.00014398161419494436,0,0,-0.9872141197676692,0.17156447637798816,0.12418868810674573,0.06280297972108594,-0.00360336578739245,0.018085344199239625,0.000385115921060912,0.0019592579905204754,0.000016477178124820485,0.0001313858271295568,0,0,-0.30528813400602367,0.21646857049227616,0.04571737939429388,0.03155672129344378,-0.001014674134764967,0.011039936978683393,0.00009821080299910662,0.0013457423738970128,-0.0008741075574767355,0.0027484375028167386,0,0,4,pattern-length-4
-0.05436138928255296,0.07522051604971397,-0.9273063129282254,0.7808738969861662,-0.0001523942645895814,0.004531137369765208,-0.0036416512759611555,0.01628598817267479,0,0,0.00007119087007996602,0.00014558838715261337,0.6452309907651415,0.9765185196795904,-0.3148894066904104,0.6243562148618609,0.004441253268594973,0.01620844651958299,0.0011308268004772708,0.018420872884967358,0,0,0.000023548633736722614,0.00011393236669707018,1.0599052377415998,0.16590512091562454,0.08568005108725432,0.1417217285794209,0.002047762262843409,0.01878386043457177,0.00030892308417678936,0.006058859049730969,0,0,-5.545204176622282e-7,0.00011659358486123422,0.5472012688131893,0.2140831181804012,0.057617965399050244,0.05487809266327149,0.0014483124052089525,0.015585779585135741,0.0000156244192156413,0.004654504647609761,0,0,-0.0003239139184063556,0.0009228807820844865,19,pattern-length-4
0.28865267032951253,0.28031396457408553,-1.0031476085542015,0.9712722195965222,0.00034317812895501954,0.007706258667619316,-0.0017513907079465668,0.017991566517826907,0,0,0.00027892382276071686,0.0008075871664270411,0.38341044335945856,0.8426463395679725,-0.2999354308998536,0.17605191888048574,0.0029383805642865103,0.010549584579287289,-0.00016232876782637162,0.007311182133313578,0,0,0.000010729325290580777,0.00017238255559171787,1.8085178300446156,0.506854333757488,0.3047237022250307,0.25209782427145194,0.0036249991794220985,0.03893141228358009,0.0014895576644246278,0.007336565898821166,0,0,0.000032679736614227294,0.0001504708244945382,0.6863724775655321,0.2754903308007851,0.20765198528285397,0.10332995816608719,0.0007670983764143223,0.01672549040667894,0.00038683560852344797,0.007678194632048225,0,0,-0.00028580649312254746,0.0009642283433517503,19,pattern-length-4
0.12715492061540193,0.13423908457957218,-1.5491815080829694,1.342682752618502,0.0018542995708623969,0.008961330570196682,-0.019626683429863213,0.018472446845298387,0,0,0.00010771365504384751,0.00013605872609405903,0.4043670146110561,0.943733452766192,-0.390361990483162,0.6343069109978859,0.005303472238040227,0.012877625763208719,-0.00022910089180276817,0.027900358497297103,0,0,0.000013993485833946808,0.00010048394951409567,1.8736891353831568,0.5242774397505788,0.5048024495442708,0.07458603705364544,0.004685315623827871,0.05169318701014256,0.00198836706088901,0.008825770495153767,0,0,0.000031718567890279435,0.00012089620666910571,0.4430519054138582,0.3899491914841229,0.11014579324161305,0.11143321422026979,0.000004194278709707724,0.01862606503889255,-0.000029108057751741862,0.0063828527940896045,0,0,-0.0001409714615422916,0.0006199748446544818,19,pattern-length-4
-0.13220456005437045,0.12491357170645123,-1.6630888725482285,0.9135155960587977,-0.0016009770442869974,0.004035296012659605,-0.008287840515589397,0.032561501294641394,0,0,0.00007026063936627137,0.00010241114415083667,0.5524647884035337,0.7760148458295623,-0.2910179659747925,0.49159342573791837,0.0036904550709069353,0.010142208443232895,0.00047120938273884446,0.015668260927338678,0,0,0.000020652163969219592,0.00014046476891141162,1.6498067939982695,0.15889235268183985,0.3255262094385484,0.1346735980581358,0.005915934548658483,0.03013247431826849,0.000434774428502911,0.0072763614084977255,0,0,0.000014417530859217924,0.00010646869035560889,0.8394081306117528,0.45239427911663893,0.22176920164927655,0.07662917171388946,0.0036436831047264194,0.03250884632054829,0.002305119777782483,0.005127586551081827,0,0,-0.0006626822811397002,0.0017995150095659466,19,pattern-length-4
-0.005429173025855406,0.07210721243947339,-1.3364206650677848,0.719807433900292,0.00009830544380431075,0.005683030320481274,-0.0058366088231204625,0.019637523102302414,0,0,0.00010495962465510649,0.00016360943887791898,0.5766551186056698,0.7960305628368839,-0.3294597102146523,0.5637787296594122,0.0032879932116472183,0.012640566332959886,0.0006976867904575084,0.015838458065305518,0,0,0.000023548661128563044,0.00015791282131591165,1.8873200510062422,0.3272217985834735,0.11268648633769912,0.16717111033693982,0.007475853461295263,0.030348803738617675,0.0023121772202928446,0.006970435045283229,0,0,-0.000016339868307113647,0.00018812898248797,0.7135355887960654,0.4231888786302643,0.20056852666603753,0.2153059119869603,0.0018146340091571443,0.031074435457947577,-0.00007484258101852948,0.01237978814849138,0,0,-0.001154317930132067,0.0036541239196300223,19,pattern-length-4
